scode,sname,securitytype,trademarket,latestnoticedate,reportdate,basiceps,cutbasiceps,totaloperatereve,ystz,yshz,parentnetprofit,sjltz,sjlhz,roeweighted,bps,mgjyxjje,xsmll,publishname,assigndscrpt,gxl,securitytypecode,trademarketcode,firstnoticedate
301002,崧盛股份,A股,深交所创业板,2021-05-17T00:00:00,2021-03-31T00:00:00,0.38,0.32,241279921.05,160.8649,-1.9579,26740414.23,156.4899,-28.2806,7.74,5.06359686,-0.263697,25.8612,电网设备,-,-,058001001,069001002002,2021-05-17T00:00:00
605339,南侨食品,A股,上交所主板,2021-05-17T00:00:00,2021-03-31T00:00:00,0.27,0.26,647730414.11,49.6919,-8.8116,97646712.86,126.9895,-17.7543,4.9,5.67179353,0.07404,38.7976,食品饮料,-,-,058001001,069001001001,2021-05-17T00:00:00
300798,锦鸡股份,A股,深交所创业板,2021-05-17T00:00:00,2021-03-31T00:00:00,0.0497,-,251234069.95,24.7906,10.8527,20776583.75,172.9309,11.257,1.7,2.95168512,-0.043722,17.6488,化学制品,-,-,058001001,069001002002,2021-04-28T00:00:00
000678,襄阳轴承,A股,深交所主板,2021-05-15T00:00:00,2021-03-31T00:00:00,0.011,-,384304554.1,79.7778,19.4732,4895557.89,115.2986,112.8435,0.45,2.37508008,0.07748,12.5397,汽车零部件,-,-,058001001,069001002001,2021-04-28T00:00:00
688229,博睿数据,A股,上交所科创板,2021-05-15T00:00:00,2021-03-31T00:00:00,-0.36,-,30557807.05,6.6087,-30.2727,-15798068.43,-546.9923,-175.6653,-1.9,18.62354451,-0.35347,67.5421,互联网服务,-,-,058001001,069001001006,2021-04-22T00:00:00
002349,精华制药,A股,深交所主板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.0696,-,334493742.71,9.8349,-5.9662,56677913.02,5.0658,506.6113,2.65,2.59034905,0.080632,47.1718,中药,-,-,058001001,069001002001,2021-04-27T00:00:00
300996,普联软件,A股,深交所创业板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.05,0.03,36393355.34,81.4921,-87.0053,3111267.98,59.9125,-95.1923,0.76,6.21855554,-1.324302,51.2172,软件开发,-,-,058001001,069001002002,2021-05-14T00:00:00
688117,圣诺生物,A股,上交所科创板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.19,0.2,93280186.12,30.4683,-13.5224,11653981.88,15.3867,-36.4598,2.63,7.49176906,0.410211,79.3792,化学制药,-,-,058001001,069001001006,2021-05-14T00:00:00
688217,睿昂基因,A股,上交所科创板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.39,0.39,64770985.83,51.8422,-18.6471,16383482.82,907.4626,58.3014,2.5,15.9096842,0.486213,81.2232,医疗器械,-,-,058001001,069001001006,2021-05-14T00:00:00
688981,中芯国际,A股,上交所科创板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.13,-,7291961000.0,13.9167,9.3075,1032154000.0,136.3899,-17.5649,1.0,11.81576385,0.396433,26.9709,半导体,-,-,058001001,069001001006,2021-05-14T00:00:00
300997,欢乐家,A股,深交所创业板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.1303,0.1202,339228898.67,33.6191,-13.3971,46905700.82,54.7778,-30.3963,6.07,2.21269347,0.055401,36.3225,食品饮料,-,-,058001001,069001002002,2021-05-14T00:00:00
688575,亚辉龙,A股,上交所科创板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.1,-,235564586.64,85.4634,-18.7835,37664909.85,5454.589,-38.6917,4.79,2.21235603,0.014257,56.4719,医疗器械,-,-,058001001,069001001006,2021-05-14T00:00:00
300998,宁波方正,A股,深交所创业板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.0788,0.0721,168257776.29,-,-11.5649,6288091.57,-,-61.1707,1.5,5.29046257,0.073959,20.2538,汽车零部件,-,-,058001001,069001002002,2021-05-14T00:00:00
300696,爱乐达,A股,深交所创业板,2021-05-14T00:00:00,2021-03-31T00:00:00,0.26,-,108405578.6,121.509,-8.4105,46815676.99,76.8885,-2.8497,4.75,5.64788092,-0.077804,62.675,航天航空,-,-,058001001,069001002002,2021-04-24T00:00:00
002610,爱康科技,A股,深交所主板,2021-05-13T00:00:00,2021-03-31T00:00:00,0.002,-,447285163.26,-36.0395,-23.2295,7474591.35,-3.9996,-26.3574,0.18,0.91360097,0.011619,9.7138,光伏设备,-,-,058001001,069001002001,2021-04-30T00:00:00
000727,冠捷科技,A股,深交所主板,2021-05-13T00:00:00,2021-03-31T00:00:00,0.0441,-,16622477702.45,28.8788,-73.9446,199723185.72,150.6943,-88.2057,12.4,0.38125678,-0.204394,11.9912,光学光电子,-,-,058001001,069001002001,2021-04-30T00:00:00
688196,卓越新能,A股,上交所科创板,2021-05-12T00:00:00,2021-03-31T00:00:00,0.48,-,402857387.42,32.361,1.9008,57329932.53,62.153,17.4175,2.37,19.008759,-0.219507,14.0999,化学制品,-,-,058001001,069001001006,2021-04-26T00:00:00
688685,迈信林,A股,上交所科创板,2021-05-12T00:00:00,2021-03-31T00:00:00,0.06,0.05,65606134.59,195.6209,-36.8408,4871240.32,321.843,-80.2964,1.17,4.98058341,-0.214138,29.4812,航天航空,-,-,058001001,069001001006,2021-05-12T00:00:00
605488,福莱新材,A股,上交所主板,2021-05-12T00:00:00,2021-03-31T00:00:00,0.47,0.46,357935195.29,96.3953,-16.0642,42570208.09,346.0178,-28.7251,9.48,5.22609133,-0.217606,23.3807,塑料制品,-,-,058001001,069001001001,2021-05-12T00:00:00
688565,力源科技,A股,上交所科创板,2021-05-12T00:00:00,2021-03-31T00:00:00,0.05,0.05,40388463.76,2997.0412,-57.4863,4162032.0,196.1671,-82.2022,0.99,5.26874098,-0.325286,30.0905,环保行业,-,-,058001001,069001001006,2021-05-12T00:00:00
605336,帅丰电器,A股,上交所主板,2021-05-12T00:00:00,2021-03-31T00:00:00,0.24,-,155252191.89,164.0601,-36.6658,34154487.51,127.0818,-50.8228,1.99,12.30857068,0.020943,47.3182,家电行业,-,-,058001001,069001001001,2021-04-26T00:00:00
601528,瑞丰银行,A股,上交所主板,2021-05-12T00:00:00,2021-03-31T00:00:00,0.18,0.17,751093658.25,-3.7453,1.2292,251269779.53,7.191,-21.5893,2.25,8.31619728,-3.586708,-,银行,-,-,058001001,069001001001,2021-05-12T00:00:00
000835,*ST长动,A股,深交所风险警示板,2021-05-11T00:00:00,2021-03-31T00:00:00,-0.1055,-,2134689.55,170.7488,171.9601,-34476626.66,-215.3699,58.734,-,-1.88120777,0.00165,4.4307,游戏,-,-,058001001,069001002005,2021-04-30T00:00:00
300348,长亮科技,A股,深交所创业板,2021-05-11T00:00:00,2021-03-31T00:00:00,0.0168,-,169993782.61,28.4346,-81.1513,11946751.56,148.3033,-94.1072,0.87,1.91982122,-0.15805,50.5298,软件开发,-,-,058001001,069001002002,2021-04-24T00:00:00
300988,津荣天宇,A股,深交所创业板,2021-05-11T00:00:00,2021-03-31T00:00:00,0.28,0.28,319397119.98,73.1433,10.513,16688335.61,54.5983,-19.8604,3.37,8.53055727,0.265759,18.8514,通用设备,-,-,058001001,069001002002,2021-05-11T00:00:00
300990,同飞股份,A股,深交所创业板,2021-05-11T00:00:00,2021-03-31T00:00:00,0.74,0.71,170855665.75,139.6836,-12.3934,28751500.05,146.484,-24.4359,5.93,12.78971998,0.180789,35.6179,通用设备,-,-,058001001,069001002002,2021-05-11T00:00:00
688355,明志科技,A股,上交所科创板,2021-05-11T00:00:00,2021-03-31T00:00:00,0.32,0.31,161022393.46,38.9868,-20.5845,29274859.65,58.414,-22.4232,6.24,5.25006076,-0.047187,39.283,通用设备,-,-,058001001,069001001006,2021-05-11T00:00:00
605189,富春染织,A股,上交所主板,2021-05-11T00:00:00,2021-03-31T00:00:00,0.41,0.4,329250015.88,58.1538,-36.3857,38807050.49,291.5698,-33.7658,4.85,8.75871135,-0.716712,21.8681,纺织服装,-,-,058001001,069001001001,2021-05-11T00:00:00
688097,博众精工,A股,上交所科创板,2021-05-11T00:00:00,2021-03-31T00:00:00,-0.047,-0.06,538940272.89,333.0973,-47.4769,-16870307.25,85.8694,-112.5975,-0.97,4.82857696,-0.710943,42.3226,专用设备,-,-,058001001,069001001006,2021-05-11T00:00:00
300987,川网传媒,A股,深交所创业板,2021-05-10T00:00:00,2021-03-31T00:00:00,0.06,0.05,37294868.16,-0.9369,-36.403,6020042.61,300.4868,-81.4757,1.11,5.4710503,-0.141481,46.786,文化传媒,-,-,058001001,069001002002,2021-05-10T00:00:00
688538,和辉光电,A股,上交所科创板,2021-05-10T00:00:00,2021-03-31T00:00:00,-0.03,-0.03,809472826.32,190.3166,1.1667,-263577641.24,-7.1863,-2.7481,-2.58,0.93958498,-0.005846,-13.4111,光学光电子,-,-,058001001,069001001006,2021-05-10T00:00:00
688655,迅捷兴,A股,上交所科创板,2021-05-10T00:00:00,2021-03-31T00:00:00,0.14,0.14,122525329.51,71.2178,-8.8331,14243356.51,126.5158,-27.9549,3.64,3.98308568,-0.026785,29.4364,电子元件,-,-,058001001,069001001006,2021-05-10T00:00:00
605196,华通线缆,A股,上交所主板,2021-05-10T00:00:00,2021-03-31T00:00:00,0.04,-,708637247.62,3.5618,-19.7985,16605566.28,-27.9917,-66.3556,-,4.11201304,-0.177439,19.805,电网设备,-,-,058001001,069001001001,2021-05-10T00:00:00
000004,国华网安,A股,深交所主板,2021-05-08T00:00:00,2021-03-31T00:00:00,0.026,-,36531150.15,57.1028,-72.6464,4299341.11,12.6655,-40.1394,0.29,8.85234679,-0.243903,64.4097,软件开发,-,-,058001001,069001002001,2021-04-28T00:00:00
603797,联泰环保,A股,上交所主板,2021-05-08T00:00:00,2021-03-31T00:00:00,0.12,-,180936781.58,33.2406,9.6974,55776277.31,11.2513,-12.8213,3.25,3.79530556,0.104141,69.36,环保行业,-,-,058001001,069001001001,2021-04-30T00:00:00
300351,永贵电器,A股,深交所创业板,2021-05-08T00:00:00,2021-03-31T00:00:00,0.0715,-,200087829.96,11.5026,-36.0904,27420717.23,9.1062,-9.3703,1.37,5.24525226,-0.179613,37.6593,交运设备,-,-,058001001,069001002002,2021-04-28T00:00:00
300210,森远股份,A股,深交所创业板,2021-05-08T00:00:00,2021-03-31T00:00:00,0.01,-,84604912.68,-27.0216,-20.3374,6180317.04,-51.5351,-92.578,0.62,2.07119573,0.076032,37.1429,环保行业,-,-,058001001,069001002002,2021-04-28T00:00:00
002086,*ST东洋,A股,深交所风险警示板,2021-05-07T00:00:00,2021-03-31T00:00:00,-0.03,-,84777619.99,6.0618,-39.9704,-19459848.72,-156.7343,93.8399,-1.37,1.8671863,0.013025,16.8312,农牧饲渔,-,-,058001001,069001002005,2021-04-30T00:00:00
300539,横河精密,A股,深交所创业板,2021-05-07T00:00:00,2021-03-31T00:00:00,0.02,-,157781316.06,92.5043,-10.8648,3991591.9,231.2972,-37.1207,0.8,2.23546625,0.087519,18.0005,塑料制品,-,-,058001001,069001002002,2021-04-28T00:00:00
001203,大中矿业,A股,深交所主板,2021-05-07T00:00:00,2021-03-31T00:00:00,0.27,0.27,733333387.11,68.7532,-19.5084,351637723.81,542.8792,32.4663,14.7,1.97196541,0.255281,74.4036,钢铁行业,-,-,058001001,069001002001,2021-05-07T00:00:00
300302,同有科技,A股,深交所创业板,2021-05-07T00:00:00,2021-03-31T00:00:00,0.0007,-,67005121.45,251.9953,-56.5432,317915.54,102.3646,-98.7363,0.02,2.95733023,0.010781,39.951,软件开发,-,-,058001001,069001002002,2021-04-20T00:00:00
603836,海程邦达,A股,上交所主板,2021-05-07T00:00:00,2021-03-31T00:00:00,1.76,1.71,2075998874.87,168.1817,13.5659,67757355.35,167.3385,22.5901,30.49,5.9941725,-0.285297,10.1341,物流行业,-,-,058001001,069001001001,2021-05-07T00:00:00
605499,东鹏饮料,A股,上交所主板,2021-05-07T00:00:00,2021-03-31T00:00:00,0.95,0.93,1711261727.19,83.3725,87.0424,341889465.56,122.519,216.5034,16.4,6.26428567,1.263634,49.5424,食品饮料,-,-,058001001,069001001001,2021-05-07T00:00:00
600090,*ST济堂,A股,上交所风险警示板,2021-05-06T00:00:00,2021-03-31T00:00:00,-0.03,-,164416210.75,-91.9686,109.441,-39036570.54,-143.6198,98.2859,-0.96,2.68035198,-0.036459,12.9597,医药商业,-,-,058001001,069001001003,2021-05-06T00:00:00
600039,四川路桥,A股,上交所主板,2021-05-06T00:00:00,2021-03-31T00:00:00,0.2505,-,13272612721.2,145.5953,-45.0182,1196788142.61,326.176,-8.3675,5.15,4.99939773,-0.39057,17.7902,工程建设,-,-,058001001,069001001001,2021-04-29T00:00:00
600579,克劳斯,A股,上交所主板,2021-05-06T00:00:00,2021-03-31T00:00:00,-0.18,-,1862956364.84,-14.8153,-39.9378,-129368450.57,6.6354,-308.2357,-2.47,6.91823987,0.231155,22.6201,专用设备,-,-,058001001,069001001001,2021-04-30T00:00:00
603358,华达科技,A股,上交所主板,2021-05-06T00:00:00,2021-03-31T00:00:00,0.3,-,893168804.43,77.9768,-47.2021,93465298.46,203.5383,-12.8361,3.3,9.18612204,0.457519,19.6996,汽车零部件,-,-,058001001,069001001001,2021-04-29T00:00:00
300989,蕾奥规划,A股,深交所创业板,2021-05-06T00:00:00,2021-03-31T00:00:00,0.33,0.3,85569397.14,10.6193,-57.3738,14666985.82,6.1662,-66.6575,7.42,4.55343784,-2.801476,48.7864,工程咨询服务,-,-,058001001,069001002002,2021-05-06T00:00:00
600906,财达证券,A股,上交所主板,2021-05-06T00:00:00,2021-03-31T00:00:00,0.08,-,498979482.9,-16.7555,5.7652,210171848.5,4.2847,21.5519,2.33,3.32788478,-0.036032,-,证券,-,-,058001001,069001001001,2021-05-06T00:00:00
603112,华翔股份,A股,上交所主板,2021-05-06T00:00:00,2021-03-31T00:00:00,0.17,-,591465674.17,42.0838,2.694,72703845.01,64.1482,-25.7427,4.01,4.23818618,0.014282,23.4369,家电行业,-,-,058001001,069001001001,2021-04-28T00:00:00
600482,中国动力,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.07,-,6236230451.7,66.7357,-19.848,146941776.46,528.3284,427.9518,0.36,16.57861518,-0.124891,11.4959,通用设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600982,宁波能源,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0407,-,956087664.73,54.7187,3.6123,44243241.08,76.2239,-57.1564,1.25,3.195894,0.144962,16.5834,电力行业,-,-,058001001,069001001001,2021-04-30T00:00:00
002010,传化智联,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0423,-,7101435047.26,97.977,0.2102,139797107.04,823.7395,-83.6692,0.93,4.55648709,0.002458,10.3461,物流行业,-,-,058001001,069001002001,2021-04-30T00:00:00
002007,华兰生物,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.1384,-,623376331.93,-7.9943,-68.0387,252805917.0,2.232,-61.0417,3.35,4.29278919,0.149536,63.1458,生物制品,-,-,058001001,069001002001,2021-04-30T00:00:00
002006,精功科技,A股,深交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.02,-,319606580.57,95.6446,-13.6723,8053876.68,152.7683,-30.5705,0.85,2.085494,0.029493,17.5005,专用设备,-,-,058001001,069001002001,2021-04-30T00:00:00
002005,ST德豪,A股,深交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0317,-,522928602.22,58.7238,-21.4473,-55921643.17,29.6224,87.0361,-3.2,0.96902092,-0.040342,8.8636,家电行业,-,-,058001001,069001002005,2021-04-30T00:00:00
600153,建发股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.26,-,107091598973.1,58.7479,-36.4876,776672972.98,-47.0856,-54.0454,1.93,12.97247408,-14.230744,3.0582,贸易行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600151,航天机电,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0104,-,1301089994.53,-3.4461,-25.7479,-14902017.51,82.9778,-105.6418,-0.2742,3.76469324,-0.066867,9.0359,光伏设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600149,廊坊发展,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0016,-,72040858.86,-6.778,-23.6005,-602132.35,-165.2604,-107.7395,-0.36,0.44154804,-0.103402,19.0372,贸易行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600146,*ST环球,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.05,-,8602067.75,-11.308,-91.0381,-23666776.1,8.2566,92.5609,-5.38,0.91034014,-0.00527,-108.5956,纺织服装,-,-,058001001,069001001003,2021-04-30T00:00:00
600139,ST西源,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0525,-,34766993.04,-6.8597,2.7174,-34758127.04,-1209.6256,81.0671,-25.07,0.1795437,-0.259725,64.1828,多元金融,-,-,058001001,069001001003,2021-04-30T00:00:00
600138,中青旅,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0901,-,1398194909.9,16.3974,-44.1494,-65186874.51,67.0392,37.4412,-1.0357,8.64941889,-0.125336,16.7465,旅游酒店,-,-,058001001,069001001001,2021-04-30T00:00:00
600137,浪莎股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.061,-,66700483.73,37.3766,-56.0607,5934810.54,22.566,74.3719,1.15,5.32894174,-0.155959,17.0456,纺织服装,-,-,058001001,069001001001,2021-04-30T00:00:00
600136,当代文体,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.26,-,288383681.27,6.2677,0.0177,-151397184.64,-90.0955,75.8727,-7.43,3.25106341,1.075047,1.4627,文化传媒,-,-,058001001,069001001001,2021-04-30T00:00:00
600135,乐凯胶片,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0303,-,567485434.07,51.9591,-14.1435,16784729.6,174.5898,683.3024,0.6517,4.66902707,-0.187882,15.0293,塑料制品,-,-,058001001,069001001001,2021-04-30T00:00:00
600133,东湖高新,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0373,-,2147889863.18,86.6622,-36.3235,29707203.58,154.5229,-92.2361,0.5501,6.80729726,-0.40162,11.8174,工程建设,-,-,058001001,069001001001,2021-04-30T00:00:00
600705,中航产融,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.08,-,4329862895.47,4.5114,-16.5487,664207032.89,-13.6185,7.3977,1.9,3.77371692,-3.171701,52.0782,多元金融,-,-,058001001,069001001001,2021-04-30T00:00:00
600702,舍得酒业,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.9076,-,1027972855.77,154.21,9.3284,301899435.05,1031.191,11.7045,8.09,11.55740377,1.158666,77.6017,酿酒行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600698,湖南天雁,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0036,-,169819845.02,74.3137,-16.5549,3815861.29,72.1291,-43.8014,0.49,0.73641766,-0.0332,18.5896,汽车零部件,-,-,058001001,069001001001,2021-04-30T00:00:00
600694,大商股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.99,-,2463151227.4,19.1151,15.4728,289623905.53,431.9377,396.6663,3.23,30.61452934,1.965744,42.1271,商业百货,-,-,058001001,069001001001,2021-04-30T00:00:00
600690,海尔智家,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.333,-,54773701753.64,26.9631,-0.9768,3053933589.63,185.3254,18.5494,4.38,7.96100949,0.306303,28.4872,家电行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600689,上海三毛,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.016,-,161076543.16,-25.0008,71.2654,3245992.49,208.944,112.3844,0.76,2.1390798,0.097514,7.3088,纺织服装,-,-,058001001,069001001001,2021-04-30T00:00:00
600128,弘业股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0234,-,952450382.51,64.3286,-43.6142,5765664.12,474.1733,3011.4435,0.3019,7.75433791,-1.101776,5.5244,贸易行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600125,铁龙物流,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.09,-,4321428454.98,2.2591,339.6366,117150498.38,-16.8523,340.7321,1.863,4.86064209,0.099958,5.1492,物流行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600122,ST宏图,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.1,-,276879063.56,-49.9152,16.6397,-113255478.4,79.5909,93.6879,-32.31,0.2537588,-0.022562,16.1724,商业百货,-,-,058001001,069001001003,2021-04-30T00:00:00
600121,郑州煤电,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0262,-,831332153.99,40.6541,5.6143,-31893984.62,78.2481,94.0613,-1.74,1.51830962,-0.125626,26.6031,煤炭行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600120,浙江东方,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.04,-,4310878214.39,141.6036,-9.9035,81765197.7,173.7262,-69.127,0.6,6.14036576,-0.021531,3.8375,多元金融,-,-,058001001,069001001001,2021-04-30T00:00:00
600117,西宁特钢,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.07,-,2504284987.33,47.6873,-21.3517,-68227599.92,30.3453,-237.5334,-0.45,1.32392538,0.046068,11.2887,钢铁行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600115,中国东航,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.23,-,13395000000.0,-13.3234,-18.0182,-3805000000.0,3.2545,-39.3773,-7.33,3.04768301,0.01911,-33.1467,航空机场,-,-,058001001,069001001001,2021-04-30T00:00:00
600113,浙江东日,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.06,-,136484047.4,64.8648,-12.9067,25758502.28,58.9298,134.9241,1.74,3.62993758,0.308415,42.8453,综合行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600112,*ST天成,A股,上交所风险警示板,2021-04-30T00:00:00,2021-03-31T00:00:00,-0.0203,-,28834716.23,77.2876,-14.7909,-10344366.66,60.6468,89.6338,-15.1418,-0.14432107,-0.015795,24.5576,电网设备,-,-,058001001,069001001003,2021-04-30T00:00:00
600107,美尔雅,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,-,-,125404852.1,73.6945,10.0217,26238.92,100.1318,-99.9849,0.0,2.04161887,-0.144899,29.5097,纺织服装,-,-,058001001,069001001001,2021-04-30T00:00:00
600104,上汽集团,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.591,-,189094950264.73,78.4812,-22.3337,6846517399.64,510.8335,80.9688,2.59,22.95789239,0.171879,11.088,汽车整车,-,-,058001001,069001001001,2021-04-30T00:00:00
600100,同方股份,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.0028,-,4581197010.98,59.4293,-60.9101,8387420.71,101.6436,-96.9928,0.05,5.40546048,-0.569231,18.901,计算机设备,-,-,058001001,069001001001,2021-04-30T00:00:00
600098,广州发展,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.075,-,8989577684.3,43.2303,0.7725,199610265.42,72.3344,256.1292,1.0996,6.73010676,-0.090189,6.0307,电力行业,-,-,058001001,069001001001,2021-04-30T00:00:00
600089,特变电工,A股,上交所主板,2021-04-30T00:00:00,2021-03-31T00:00:00,0.5706,-,9454528020.76,19.6828,-35.4121,2119403927.75,414.6228,127.6129,5.481,9.37871145,0.087133,22.9125,电网设备,-,-,058001001,069001001001,2021-04-30T00:00:00
